temperature_K,zero_vibr_energy,log10_k_diss_level_0,log10_k_diss_level_1,log10_k_diss_level_2,log10_k_diss_level_3,log10_k_diss_level_4,log10_k_diss_level_5,log10_k_diss_level_6,log10_k_diss_level_7,log10_k_diss_level_8,log10_k_diss_level_9,log10_k_diss_level_10,log10_k_diss_level_11,log10_k_diss_level_12,log10_k_diss_level_13,log10_k_diss_level_14,log10_k_diss_level_15,log10_k_diss_level_16,log10_k_diss_level_17,log10_k_diss_level_18,log10_k_diss_level_19,log10_k_diss_level_20,log10_k_diss_level_21,log10_k_diss_level_22,log10_k_diss_level_23,log10_k_diss_level_24,log10_k_diss_level_25,log10_k_diss_level_26,log10_k_diss_level_27,log10_k_diss_level_28,log10_k_diss_level_29,log10_k_diss_level_30,log10_k_diss_level_31,log10_k_diss_level_32,log10_k_diss_level_33,log10_k_diss_level_34,log10_k_diss_level_35,log10_k_diss_level_36,log10_k_diss_level_37,log10_k_diss_level_38,log10_k_diss_level_39,log10_k_diss_level_40,log10_k_diss_level_41,log10_k_diss_level_42,log10_k_diss_level_43,log10_k_diss_level_44,log10_k_diss_level_45,log10_k_diss_level_46,reaction_N2N,reaction_N2N2,reaction_N2O,reaction_NON,reaction_NOO,reaction_O2O,reaction_O2O2
1000,0.145395613296594,-70.0,-70.0,-69.82902141481118,-67.94037339107196,-66.07552616349571,-64.23447973208255,-62.41723409683237,-60.623789257745244,-58.85414521482112,-57.108301968060054,-55.38625951746198,-53.6880178630269,-52.013577004754886,-50.36293694264586,-48.73609767669989,-47.13305920691691,-45.55382153329693,-43.99838465584001,-42.466748574546145,-40.95891328941528,-39.4748788004474,-38.014645107642586,-36.57821221100076,-35.16558011052194,-33.776748806206164,-32.41171829805345,-31.07048858606373,-29.753059670237004,-28.459431550573335,-27.189604227072664,-25.94357769973499,-24.721351968560366,-23.522927033548804,-22.348302894700243,-21.19747955201467,-20.070457005492145,-18.967235255132632,-17.887814300936178,-16.832194142902704,-15.800374781032218,-14.792356215324798,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,False,True,False,False,False,False,False
1050,0.145395613296594,-70.0,-68.71425603082679,-66.89287620234845,-65.09416379878728,-63.31811882014324,-61.56474126641641,-59.834031137606715,-58.12598843371422,-56.44061315473886,-54.77790530068071,-53.13786487153968,-51.5204918673158,-49.925786288009114,-48.35374813361956,-46.80437740414721,-45.277674099592,-43.77363821995392,-42.292269765233044,-40.83356873542936,-39.39753513054282,-37.98416895057341,-36.59347019552121,-35.22543886538614,-33.88007496016821,-32.557378479867474,-31.25734942448394,-29.979987794017536,-28.725293588468276,-27.493266807836214,-26.283907452121284,-25.097215521323502,-23.933191015442905,-22.791833934479513,-21.673144278433263,-20.577122047304147,-19.503767241092223,-18.453079859797448,-17.425059903419864,-16.419707371959415,-15.437022265416099,-14.47700458378998,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,False,True,False,False,False,False,False
1100,0.145395613296594,-67.7234640727779,-65.9632371490822,-64.22464731280742,-62.50769456395358,-60.812378902520635,-59.13870032850866,-57.48665884191759,-55.856254442747485,-54.24748713099828,-52.66035690667004,-51.094863769762696,-49.55100772027626,-48.02878875821079,-46.52820688356622,-45.04926209634261,-43.591954396539904,-42.156283784158106,-40.74225025919726,-39.34985382165739,-37.97909447153842,-36.62997220884034,-35.30248703356324,-33.99663894570704,-32.71242794527174,-31.4498540322574,-30.20891720666403,-28.989617468491552,-27.791954817739988,-26.615929254409384,-25.46154077849968,-24.328789390010883,-23.217675088943043,-22.128197875296166,-21.060357749070203,-20.01415471026514,-18.989588758881023,-17.986659894917832,-17.005368118375593,-16.04571342925426,-15.10769582755382,-14.19131531327435,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,False,True,False,False,False,False,False
1150,0.145395613296594,-65.13601216393613,-63.4523168456185,-61.78931787179045,-60.14701524245199,-58.52540895760309,-56.92449901724381,-55.34428542137409,-53.78476816999399,-52.245947263103446,-50.72782270070252,-49.23039448279115,-47.753662609369336,-46.297627080437145,-44.86228789599451,-43.4476450560415,-42.05369856057804,-40.680448409604146,-39.327894603119866,-37.9960371411252,-36.6848760236201,-35.394411250604556,-34.12464282207863,-32.87557073804226,-31.647194998495454,-30.439515603438256,-29.252532552870683,-28.08624584679266,-26.940655485204214,-25.815761468105368,-24.711563795496087,-23.628062467376367,-22.565257483746265,-21.523148844605775,-20.50173654995485,-19.501020599793485,-18.52100099412172,-17.56167773293954,-16.623050816246963,-15.705120244043947,-14.807886016330489,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,False,True,False,False,False,False,False
1200,0.145395613296594,-62.764963183065895,-61.15142183634484,-59.5577144864263,-57.98384113331027,-56.42980177699674,-54.89559641748576,-53.38122505477728,-51.88668768887135,-50.41198431976791,-48.95711494746702,-47.522079571968625,-46.10687819327273,-44.71151081137938,-43.33597742628852,-41.980278038000215,-40.644412646514404,-39.32838125183108,-38.032183853950315,-36.7558204528721,-35.499291048596376,-34.26259564112314,-33.04573423045246,-31.84870681658428,-30.671513399518588,-29.514153979255443,-28.376628555794852,-27.258937129136747,-26.161079699281146,-25.08305626622809,-24.024866829977533,-22.98651139052947,-21.967989947883947,-20.96930250204098,-19.990449053000507,-19.031429600762532,-18.092244145327093,-17.17289268669417,-16.273375224863784,-15.39369175983589,-14.533842291610492,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,False,True,False,False,False,False,False
1250,0.145395613296594,-60.58429640021493,-59.03529670736272,-57.50533765144092,-55.99441923244953,-54.50254145038854,-53.02970430525801,-51.57590779705786,-50.141151925788165,-48.72543669144886,-47.32876209404001,-45.951128133561554,-44.59253481001349,-43.252982123395874,-41.93247007370866,-40.63099866095188,-39.3485678851255,-38.08517774622951,-36.840828244263975,-35.615519379228886,-34.40925115112419,-33.22202355994989,-32.05383660570604,-30.904690288392576,-29.774584608009516,-28.663519564556896,-27.571495158034725,-26.49851138844295,-25.444568255781572,-24.409665760050636,-23.3938039012501,-22.396982679379956,-21.419202094440262,-20.46046214643101,-19.52076283535216,-18.600104161203703,-17.698486123985685,-16.815908723698072,-15.952371960340907,-15.107875833914125,-14.282420344417742,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,False,True,False,False,False,False,False
1300,0.145395613296594,-58.57199943865077,-57.0825766570621,-55.61146218021422,-54.158656008107116,-52.724158140740776,-51.307968578115265,-49.91008732023051,-48.530514367086575,-47.169249718683396,-45.82629337502104,-44.50164533609944,-43.19530560191861,-41.907274172478594,-40.63755104777935,-39.38613622782091,-38.153029712603235,-36.93823150212633,-35.741741596390234,-34.563559995394954,-33.403686699140444,-32.26212170762669,-31.138865020853753,-30.033916638821584,-28.947276561530177,-27.87894478897958,-26.828921321169805,-25.79720615810079,-24.78379929977254,-23.788700746185103,-22.81191049733843,-21.85342855323253,-20.913254913867434,-19.991389579243155,-19.087832549359643,-18.202583824216898,-17.335643403814952,-16.487011288153788,-15.656687477233435,-14.844671971053845,-14.050964769615014,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,False,True,False,False,False,False,False
1350,0.145395613296594,-56.7093253691643,-55.275066394301135,-53.85843763881798,-52.459439102714846,-51.07807078599171,-49.71433268864862,-48.368224810685525,-47.03974715210247,-45.72889971289942,-44.435682493076406,-43.16009549263339,-41.902138711570366,-40.66181214988739,-39.43911580758441,-38.234049684661464,-37.04661378111852,-35.87680809695557,-34.724632632172664,-33.59008738676981,-32.47317236074694,-31.37388755410407,-30.292232966841244,-29.22820859895841,-28.181814450455573,-27.15305052133278,-26.14191681159003,-25.14841332122727,-24.172540050244518,-23.2142969986418,-22.273684166419077,-21.350701553576357,-20.445349160113675,-19.557626986031035,-18.687535031328395,-17.83507329600575,-17.00024178006314,-16.183040483500537,-15.383469406317975,-14.6015285485154,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,False,True,False,False,False,False,False
1400,0.145395613296594,-54.98020908041704,-53.59717364037042,-52.231138769011665,-50.88210446634079,-49.55007073235776,-48.23503756706264,-46.93700497045537,-45.655972942535996,-44.39194148330448,-43.14491059276086,-41.914880270905094,-40.70185051773718,-39.50582133325717,-38.326792717465004,-37.16476467036074,-36.01973719194433,-34.89171028221577,-33.78068394117511,-32.686658168822355,-31.60963296515745,-30.54960833018039,-29.506584263891238,-28.480560766289937,-27.471537837376488,-26.479515477150933,-25.504493685613287,-24.546472462763482,-23.605451808601536,-22.681431723127492,-21.774412206341296,-20.88439325824295,-20.01137487883251,-19.15535706810997,-18.316339826075275,-17.49432315272844,-16.689307048069498,-15.901291512098416,-15.13027654481523,-14.376262146219888,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,False,True,False,False,False,False,False
1450,0.145395613296594,-53.370804468164614,-52.03545990536098,-50.71652968473874,-49.41401380629789,-48.127912270038415,-46.85822507596036,-45.60495222406369,-44.36809371434844,-43.147649546814556,-41.9436197214621,-40.75600423829101,-39.584803097301304,-38.430016298493015,-37.2916438418661,-36.16968572742061,-35.06414195515648,-33.97501252507374,-32.902297437172415,-31.845996691452505,-30.806110287913974,-29.78263822655682,-28.775580507381083,-27.784937130386723,-26.810708095573737,-25.852893402942172,-24.911493052492027,-23.98650704422325,-23.077935378135855,-22.185778054229882,-21.31003507250528,-20.45070643296205,-19.607792135600242,-18.781292180419854,-17.971206567420847,-17.177535296603214,-16.400278367966987,-15.63943578151215,-14.895007537238731,-14.166993635146682,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,False,True,False,False,False,False,False
1500,0.145395613296594,-51.869114242873174,-50.57828116549633,-49.303315285561496,-48.04421660306867,-46.80098511801785,-45.57362083040906,-44.36212374024228,-43.166493847517536,-41.98673115223478,-40.82283565439407,-39.674807353995355,-38.54264625103864,-37.42635234552395,-36.32592563745127,-35.24136612682063,-34.172673813631974,-33.119848697885324,-32.08289077958071,-31.06180005871813,-30.056576535297552,-29.067220209318968,-28.093731080782423,-27.136109149687876,-26.19435441603532,-25.268466879824807,-24.358446541056335,-23.464293399729854,-22.58600745584537,-21.723588709402925,-20.877037160402477,-20.046352808844023,-19.23153565472761,-18.432585698053234,-17.64950293882086,-16.88228737703048,-16.130939012682127,-15.395457845775784,-14.675843876311484,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,False,True,False,False,False,False,False
1550,0.145395613296594,-50.46469143405388,-49.21549813336661,-47.98166018504258,-46.763177589081785,-45.56005034548421,-44.3722784542499,-43.19986191537882,-42.042800728871,-40.901094894726405,-39.77474441294507,-38.66374928352696,-37.56810950647207,-36.48782508178044,-35.42289600945204,-34.3733222894869,-33.33910392188498,-32.32024090664628,-31.316733243770848,-30.32858093325868,-29.35578397510973,-28.398342369324006,-27.456256115901542,-26.5295252148423,-25.618149666146284,-24.722129469813527,-23.841464625844036,-22.976155134237764,-22.12620099499472,-21.29160220811493,-20.472358773598366,-19.668470691445027,-18.879937961654953,-18.106760584228137,-17.348938559164544,-16.606471886464178,-15.879360566127067,-15.167604598153188,-14.47120398254257,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,False,True,False,False,False,False,False
1600,0.145395613296594,-49.14839690114688,-47.93824089110609,-46.742960378667185,-45.562555363830164,-44.397025846595014,-43.246371826961784,-42.11059330493042,-40.98969028050097,-39.88366275367339,-38.79251072444772,-37.71623419282393,-36.654833158802006,-35.60830762238199,-34.57665758356385,-33.55988304234762,-32.55798399873326,-31.570960452720772,-30.5988124043102,-29.641539853501534,-28.69914280029474,-27.77162124468982,-26.858975186686806,-25.961204626285667,-25.0783095634864,-24.210289998289042,-23.357145930693598,-22.51887736070002,-21.69548428830832,-20.886966713518525,-20.093324636330607,-19.31455805674456,-18.55066697476042,-17.801651390378197,-17.06751130359784,-16.34824671441936,-15.64385762284278,-14.954344028868084,-14.279705932495297,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,False,True,False,False,False,False,False
1650,0.145395613296594,-47.912200965386255,-46.73871634958912,-45.57965645873927,-44.43502129283671,-43.30481085188141,-42.18902513587343,-41.08766414481271,-40.00072787869931,-38.92821633753317,-37.87012952131435,-36.82646743004278,-35.797230063718494,-34.78241742234151,-33.7820295059118,-32.796066314429396,-31.82452784789426,-30.867414106306388,-29.92472508966583,-28.99646079797258,-28.0826212312266,-27.183206389427887,-26.298216272576482,-25.42765088067235,-24.571510213715484,-23.729794271705924,-22.902503054643674,-22.089636562528693,-21.29119479536098,-20.507177753140574,-19.73758543586744,-18.98241784354158,-18.241674976163022,-17.51535683373177,-16.803463416247794,-16.10599472371108,-15.42295075612167,-14.75433151347954,-14.100136995784721,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,False,True,False,False,False,False,False
1700,0.145395613296594,-46.749020074456986,-45.61004971206565,-44.48507981800551,-43.37411039227655,-42.27714143487876,-41.194172945812184,-40.12520492507679,-39.0702373726726,-38.029270288599584,-37.002303672857785,-35.98933752544715,-34.990371846367694,-34.005406635619444,-33.03444189320237,-32.07747761911651,-31.134513813361814,-30.205550475938296,-29.290587606845992,-28.389625206084897,-27.502663273654974,-26.62970180955622,-25.77074081378868,-24.925780286352317,-24.094820227247123,-23.27786063647314,-22.474901514030368,-21.685942859918768,-20.91098467413834,-20.150026956689125,-19.403069707571085,-18.670112926784213,-17.95115661432855,-17.24620077020411,-16.555245394410832,-15.878290486948734,-15.215336047817837,-14.566382077018122,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,False,True,False,False,False,False,False
